file_name,ipa
sin_01_02696,pasu da bhikşācāra vēlāva pæmiṇi viṭa visidahasak rahatun pirivarā kapilavastu pura væda vahasal doræ siṭa gepiḷiveḷin piṇḍu siṉgā væḍi sēka.
sin_01_02697,pragnādhika bōsatnaṭa śraddhāva maṉdaya. vīryaya madhyama ya. śraddhādhika bōdhisatvayanaṭa pragnāva madhyama ya.
sin_01_02698,pragnā æsa næti tænættō andhayō ya. pragnā æsa æti tænættō ma æs ættō ya.
sin_01_02699,ē mesēyi:- rūpālambana bhāvayen sita ipida biṉduṇu kalæ ē aramuṇu dæna ē cittayā gē bhaṅgaya anuva bala yi.
sin_01_02700,satpuruşayanṭa āryayan priya ya. āryayan dakinu saṉdahā satpuruşayō pāṭalī putra brāhmaṇayā men raṭin raṭa pavā yannāha.
sin_01_02701,"tepi arhatvayaṭa pæmiṇīma saṉdahā vīrya karav. ānandaya! tathāgatayan vahansē kerehi prasanna vū kşatriya paṇḍitayō da, brāhmaṇa paṇḍitayō da, gṛhapati paṇḍitayō da ætaha."
sin_01_02702,"'svāmīni, nāgasēnayan vahansa, ē esē ma vēvā. ē vadāḷa kāraṇayehi rahatan vahansē itiri koṭa tabana lada vēvā'"
sin_01_02703,ārya saṁghayā kerehi ættā vū ē dānaya mahatphala kirīmē guṇaya uttama ratnayak vannē ya.
sin_01_02704,purisa dōsa yanu pudgalayangē dōşayō ya. pāḷiya diga bævin mehi no dakvanu læbē.
sin_01_02705,nivan soyanu piṇisa bhāvanāvehi yedīmaṭa pævidi vetat viya yuttē ihata kī paridi siyallaṭa ma orottu dena nirōgī śakti sampanna śarīra ætiyavun visin pamaṇeki.
sin_01_02706,pudgalayan gē vaśayen :- samāpattiya no samavannahu gē vēdanāva samavannahu gē vēdanāvaṭa vaḍā audārika yæ.
sin_01_02707,buddhānusmṛti bhāvanāva karana tænættā visin budu guṇa vaganti navaya at no hæra ma buddha vandanāva saṉdahā bhāvita kaḷa yutuya.
sin_01_02708,sǣma satvayakuṭama mamaya kiyā salakana tamā gē pañcaskandhaya pavatvā gænīmaṭa mahat āśāvak ættē ya.
sin_01_02709,upēkşā vēdanāva hā avaśēşa traibhūmika saṁskārayan udayavyaya dekin (ipadīma biṉdīma dekin) pīḍita vana bævin saṁskāra duḥkha nami.
sin_01_02710,'avidyā - tṛşṇā - karma - sparśa nirōdhayen vēdanā nirōdhaya vēya' yi mesē pratyaya nirodhayen vēdanāskandhayā gē vyaya dakī.
sin_01_02711,udē paha ṭat pahayi tiha ṭat atara kālayē aruṇa næṉgennē ya. eya nægenahira diga ahasehi dækiya hækiya.
sin_01_02712,lovuturā budu bava saṉdahā purana pāramitāva mahā bōdhi yāna nam vē. mahāyāna yanu da eyaṭa nameki.
sin_01_02713,ovun esē kiyannē ovungē no dænīma nisāya. anēka prakāra vandanā kramavalin samaharak samaharunṭa ruciya.
sin_01_02714,kal yǣmen śarīraya dirannē hisakē pæsīma æṉga ræli væṭīma ādiya sidu vannē ē tējō dhātuven karana tævīma nisāya. śarīraya davannā vū tējō dhātuva 'paridahana tējō dhātuva' nami.
sin_01_02715,eya sthavira navaka madhyama siyalu ma pæviddan visin kaḷa yuttaki. eya sthavira navaka madhyama siyalu ma pæviddan visin kaḷa yuttaki.
sin_01_02716,enam himiyāṭa alābhaya geviya yutu vīmaya. no gevuva hot bhikşuvaṭa pariji ævæt vē.
sin_01_02717,"depanas caitasikayan aturen, sarva citta sādhāraṇa caitasika sata viśēşayak næti va, siyalu ma sit hā samprayōga vana bava data yutu ya."
sin_01_02718,"eka, āvāsa. deka, kula. tuna. lābha. hatara. gaṇa. paha. navakarma. haya. addhāna. hata. gnāti. aṭa. ābādha."
sin_01_02719,"śīlaya ibē ma rækena, ihata kī guṇayan nættā vū tænættā haṭa sil rækīma maha dukeki. ohuṭa śīla samādānaya sira geyakaṭa hasu vīmak væniya."
sin_01_02720,sambōdhiyaṭa pæmiṇīma saṉdahā piḷivet purannā vū satpuruşayō bōdhisatva nam veti. bōdhi tunak vana bævin bōdhīngē vaśayen bōdhisatvayō da tidenek veti.
sin_01_02721,mesē saṁskāra anātma heyin daknahugē ātma dṛşṭiya samudghāṭanaya vē. anitya heyin daknahugē māna samudghāṭanaya vē.
sin_01_02722,ēvāyē dvēşa mūla sit no læbennē nīvaraṇayak vana dvēşaya dhyānavalaṭa bādhaka heyini. lōbhayat dhyānavalaṭa bādhakayeki.
sin_01_02723,meyin prakāśita vū durgatiya vanāhi pratipatti durgatiya - gati durgatiyayi de vædǣrum vē.
sin_01_02724,eya āyu væḍīmaya. varṇa sukha bala væḍīma da esē ma sidu vē. teruvan væṉdīmē guṇa me pamaṇak novē. nitara teruvan vaṉdina tænættā deviyō rakiti.
sin_01_02725,terun vahnasē vicāḷa vicāḷa praśna no pækila visaṉdu sēka. ekala 'svāmīn vahnasēgē ñāṇaya itā tiyuṇu yæ' ohu kīya.
sin_01_02726,(navaya) yam kisi saṉgasatu baḍuvak sulu deyakæyi sitā avaman nokaḷa mænavi. vipāka denaviṭa eya mahat vannēyayi prētayā kīya.
sin_01_02727,"eda mahat dukaki. kopamaṇa pavitra kaḷat eya nævata apavitra vannēya. eda mahat dukaki. minis sirura śīta sṛtu, śīta pradēśavaladī śītayen peḷanu læbīma da dukaki."
sin_01_02728,esē bedīmen kusal sit satarak vē. ē satarin eka ekak nævata saṁskāra bhēdayen dekaṭa dekaṭa bedē.
sin_01_02729,klēśayan aturen diṭṭhi - vicikicchā dedena prathama mārga gnāna vadhyayaha. dvēşaya tṛtīya mārgagnāna vadhyayæ.
sin_01_02730,maṁgaṇavæsi bujjatissa terungē kathāva mehi antænaka dækvē. mē kiyavena buddatissa yannat ē saṉdahāma yodana ladæyi sitiya hæka.
sin_01_02731,cakşur vignānayaṭa niḥśraya vannē da cyuti cittayen sataḷos vana cittaya hā upan cakşur vastuva ya.
sin_01_02732,kalpa pansiyayak asaṁgna bhūmiyehi væsa cyuta vannā vū pudgalayā haṭa cyuti cittayak næta.
sin_01_02733,pradhāna dvāra saṁvara kalhi muḷu nagaraya ma ārakşā sahita vannāk meni.
sin_01_02734,"mē satipaṭṭhānaya: rajaku raṭaka minisunṭa no maṉga yannaṭa no dī, nisi maṉga yana sæṭiyaṭa ovun pālanaya karannāk men, nisi maṉga yana sæṭiyaṭa sita pālanaya karayi."
sin_01_02735,śabdayē chāyāva ehi væduṇu kalhi ehi ma sōta viññāṇaya upadī. æsīma yayi kiyanuyē sōta viññāṇaya ipadīmaṭa ya.
sin_01_02736,"esamayehi ek bhikşuvak 'ævætni, apagē upādhyānyan vahansēgē siyalu ma saddhivihārikayō rahathu vetæ' yi an bhikşuvakaṭa kīya."
sin_01_02737,emen mē satvayō phassaya nisā ārammaṇa rasaya labā vēdanāvan ætivīmen taṇhāva æti kara gena saṁsāraya dik kara ganiti.
sin_01_02738,"upanupan tæna hoṉda æs læbīmaṭat, śarīra kāntiya læbīmaṭat, meya hētu vē."
sin_01_02739,"ætæmek śarīraya hæra jīvayak æta. śarīraya anikeka, jīvaya anikekæyi ganiti."
sin_01_02740,"mē sūtrayehi 'yañca cēteti' yanuven dækvennē kāmāvacara kuśalacētanā aṭaya, rūpāvacara kuśala cētanā pasaya, arūpāvacara kuśala cētanā sataraya yana laukika kuśalacētanā sataḷosa ya."
sin_01_02741,lova æti haṇḍaval æsīma æti novī tavat haṇḍaval æsīmaṭa ōnǣkama da ætiva ya. āghrāṇaya kaḷa gandhaya æti no vī tavat gandhayan āghrāṇaya kirīmaṭa ōnǣkama da ætiva ya.
sin_01_02742,"(paha) vampasaṭa hærī manahara prāsādaya dakī. æṉdehi hiṉdagena idiriyehi tibena, rahatanṭa vāsasthāna vū mirisavæṭiya dakī."
sin_01_02743,"'pragnāva vanāhi ovunṭa nætæ' yi vadāḷasēka. 'svāmīni, nāgasena sthavirayan vahansa, visaṉdā vadāḷa niyāva itā manogna vī ya' yi kiyā praśaṁsā kaḷō ya."
sin_01_02744,bohō abhidharma potvala maraṇāsanna vīthi hā arpaṇā vīthi sataravana paricchēdayē ma dakvā tibē. maraṇāsanna vīthi pasvana paricchēdayē maraṇōtpatti catuşkayē dī igenīma pahasu ya.
sin_01_02745,"maharaja, mē tema kāśyapa budu sasunē pævidiva avurudu visidahasak mahaṇadam kaḷa keneki. ekala mohu tripiṭakadhārī bahuśruta dharma kathika bhikşuvak vī siṭiyē ya."
sin_01_02746,"ekala gini nivī yannē ya. kimek da, maharajāneni, nævæta ē pæn geṇavut ghaṭa kṛtyaya karamha yi kiyā ē manuşyayanṭa mebaṉdu vū sitek vē dæ?' yi kīsēka."
sin_01_02747,edina maha bōsatāṇō veḷeṉda baḍu sapayanu piṇisa ē gamaṭa pæmiṇa ē geyi navātæn gena siṭiyaha.
sin_01_02748,guṇayāgē væḍīma da navatī. (hatalis hatara) raju dharmayen rājyaya koṭa svargayaṭa yayi; adharmayen rājyaya koṭa apāyaṭa yayi.
sin_01_02749,panaha. paṭisaṁkhānupassanā ñāṇa : midena upāya sampūrṇa karanu piṇisa yali yali sammarśanaya kirīm vaśayen pavatnā nuvaṇa paṭisaṁkhānupassanā ñāṇa nami.
sin_01_02750,arhan mārgagnāna saṅkhyāta bōdhiya da śrāvaka bōdhiya pratyēka sambōdhiya mahābōdhiya yi tun ākāra vē. ē tun bōdhivalaṭa tuntarā bōdhi ya yi da kiyanu læbē.
sin_01_02751,maranu labana satvayan guṇayen sama vū kalhi mahā śarīra æti satvayā mærīma mahā sāvadya vē. mahā śarīra æti satvayaku mærīmaṭa mahat upakramayak kaḷa yutu bævini.
sin_01_02752,diṭṭhi saṁyōjana - sīlabbataparāmāsa saṁyōjana yana dekin gænennē da eka ma dṛşṭi caitasikaya ya. ebævin caitasika dharma vaśayen ættē saṁyōjana navayeki.
sin_01_02753,devana dinayehi rāja kulupaga terun vahansē piṇḍu siṉgā væḍiyaha. tissa upāsaka terun vahansē dæka pātraya gena raja mæduraṭa væḍamavā gena giyēya.
sin_01_02754,"mevak paṭan lovuturā budun saraṇa yemi' yi kiyā tuṇuruvan saraṇa giyē ya. maharajāneni, mē kāraṇayen da siyalu ma dukkhavēdanāvō karmavipākaja no vannāha."
sin_01_02755,ikbiti sunakkhatta bhikşuva 'śramaṇa gautamayan kī dēvalin koṭasak hari giyēya. maḷa ekatu næṉgiṭa anikaku hā kathā kirīma nam sidu no vannaki.
sin_01_02756,vas kālayen pasu særi sarā vaḍanā bhāgyavatun vahansē peraḷā væḍa buddhatvayen ekun visi vana vasehi væsi samayehi cāliya parvatayehi ma vusū sēka.
sin_01_02757,budunaṭa da saṉganaṭa da pahan dalvana bhāṇḍa pudā karmayaṭa anurūpa anusas tunak labami. usas kula ættē vemi. aṁga sampūrṇa vūyē vemi.
sin_01_02758,ō tomō mǣta kālayehi mehekāra kam koṭa duka sē vastrayak sapayāgena mesē sitī ya.
sin_01_02759,"'yahapata, svāmīni, nāgasenayan vahansa, ē esē ma vēvā. dæn numba vahansē māgē vişayaṭa ma pæmiṇa vadāḷasēka'"
sin_01_02760,eyin pirihīmaṭa patva siṭina aya lōkayehi bohō ya. sōvacassatā nam vū piḷiganna svabhāvaya diyuṇuvaṭa imahat hētuvaki.
sin_01_02761,ebævin maṭa anugraha koṭa me illīma piḷigata mænævæ' yi kī ya. bhāgyavatun vahansē eya tuşṇim bhāvayen piḷigat sēka.
sin_01_02762,ek kaleka saddhātissa maharaja rājābharaṇa ivat koṭa aṭasil rægena tun masak muḷullē vihārayehi ma nævatī siṭiyēya.
sin_01_02763,jarā - maraṇa dekhi ñāṇaya arthapratisambhidā nama. jātiyehi ñāṇaya dharmapratisambhidā nama. karma bhavayen nipan jātiyehi ñāṇaya arthapratisambhidā nama.
sin_01_02764,"anyayō duśśīlayō ya. noyek pavkam karannō ya. mama silvat vemi, kisi pāpayak no karami yi silvat bava nisā matvannā vū mānaya sīlamada nam vē."
sin_01_02765,bhavayaṭa ætuḷat vūsēka. lokayā kerehi lokayā hā sādhāraṇa vūsēka. eheyin ē sarvagnayāhaṭa karaṇa lada pūjā satkārayatema vaṉda vannē ya.
sin_01_02766,mē puvata lalita vistara ādī mahāyāna pothi ena sæṭiyen mehi dækvū mu. pāḷi jātaka aṭuvā ādiyehi mē taram vistara næta.
sin_01_02767,budun vahansēṭa da uttama vū saṁghayā haṭa da kuḍa pudā māgē karmayaṭa sudusu vū ānisaṁsa aṭak anubhava karami.
sin_01_02768,minis lova gihiyō da sōvān - sakṛdāgāmi - anāgāmi - arhat yana maga phalavalaṭa pæmiṇeti. rahat vū gihiyō pævidivīma hō pirinivīma hō kereti.
sin_01_02769,dhātu vaśayen aṭaḷosakaṭa bedā tibennē da āyatana vaśayen doḷosakaṭa bedana lada dharma samūhaya ma ya.
sin_01_02770,dakşiṇāva yanu kumak da? anāgatayē dī laukika vū da lōkōttara vu da usas phala balāporottuven sædæhætiyan visin pudana cīvarādi pratyaya dakşiṇā nam vē.
sin_01_02771,ē vū kalī upan mātra vū praguṇa no vū nuvaṇa saṉdahā kiyana ladi. praguṇa vūyē nitya saṁgnādīn gē prahāṇayen siddha vu prahāṇa parignāvaṭa adhişṭhāna vūyē veyi.
sin_01_02772,"ekala terun vahansē 'kimek da, maharajāneni, mē duk niruddha vē da? anik dukak no upadī da? mē arthaya piṇisa api vyāyāma karamha' yi kīsēka."
sin_01_02773,saṁskārayan gē mahā ādīnava rāśiya dæka biya vī kalakirī ēvāyin midenu kæmætta æti kara gat yōgāvacarayā haṭa dænaṭa tibenuyē eyin midenu saṉdahā kriyā kirīma ya.
sin_01_02774,jātipratyayen jarā maraṇa vē yayi mehilā apaṭa mesē væṭahē. bhava pratyayen jātiya vē.
sin_01_02775,mitra pratirūpakayō mitrayan sē penī siṭina saturō ya. pāpa mitrayō yayi kiyanuyē da ovunaṭa ma ya.
sin_01_02776,pasē buduvarungē arhan mārgagnānaya pratyēka sambōdhi nam vē. lovuturā buduvarungē arhan mārgagnānaya mahā bōdhi nam vē.
sin_01_02777,gamvæsiyā vahā gos balā ran kāsi siyaya no dæka vahā avut ē bava bōsatāṇanṭa kīya. ekalhi bōsatāṇō 'obagē mudal gattē anikaku nova mē kūṭa tavusā ma ya'
sin_01_02778,mevæni duk bik biyak ætivū kala kisi tænaka nogos batin torava vat piḷivet karayi. unvahansēṭa bhikşāvehi hæsirenṭa tænak nomæta.
sin_01_02779,yana pāṭhayen dakvannē abhidharma piṭakayat saṁgāyanā kaḷa bava ya. abhidharma piṭakaya nikāya pasin khuddaka nikāyaṭa ayat ya.
sin_01_02780,jātiya bhavaya pratyaya koṭa ættē ya. duḥkhaya jātiya pratyaya koṭa ættē ya.
sin_01_02781,mala aturin dōsa malaya tṛtīya mārgagnāna vadhyayæ. sesu lōbha- mōha mala deka caturtha mārgagnāna vadhyayi.
sin_01_02782,æsin daknāk men ma æsaṭa no penena deya da tatvākārayen dækiya hæki gnānaya pratyakşa gnānaya yi. prativēdhaya yi kiyanuyē da ē pratyakşa gnānayaṭa ya.
sin_01_02783,mā visin (dan dīmen) atpat kara gannā lada kuśalaya lōka śāsanārakşaka deviyō anumōdan vetvā.
sin_01_02784,mava ayat deya sambandhayen piyā hā kōlāhala karayi. māpiyan ayat dē sambandhayen sahōdara sahōdariyan hā kōlāhala karayi.
sin_01_02785,dukkha satyaya aramuṇu koṭa pavatnā pragnāva duḥkha satyaya dænagannā pragnāva ya.
sin_01_02786,budu bava hō pasē budu bava hō agra śrāvaka mahā śrāvaka tanaturak hō no patannē nam kāla niyamayak næti va 'vahā nivanaṭa pæmiṇemvā' yi pætīma yahapati.
sin_01_02787,ikbiti atīta karmayen haṭagannā rūpayan gē tilakuṇu bæliya yutu ya. karmayen haṭagannā rūpayō dvāra vaśayen sælakiya yutu ya.
sin_01_02788,bojjhaṁga pirit esē dēśanaya kirīma nişphala no vetat rōgīnṭa dēśanaya kaḷa yutu vaḍā hoṉda kramaya eya no vē.
sin_01_02789,'mudal denaturu kisivak no vaḷaṉdami' yi genena genena deya ohu pratikşēpa keḷēya. siṭutumā kahavanu siyaya dun kalhi eya ata tabāgena ohu āhāra anubhava keḷēya.
sin_01_02790,eya hētūngē saṁyōgayen æti vannaki. æti vū vahā biṉdī yannaki. no biṉdī pævatiya hæki śaktiyak vēdanāvaṭa næta.
sin_01_02791,puṇṇa : mohu tiyuṇu sætin pæhæra mā divi no nasati. e bævin mohu manā minis kenekæ yi sitami.
sin_01_02792,rūpayak cakşuḥ prasādayē gæṭuṇu kalhi paḷamuven cakşurdvāra vīthiyak æti vē.
sin_01_02793,samīpayē siṭi atavæsiyō da ācāryayan vahansē yamkisi kaṭayuttak saṉdahā piṭata yannāha yi sitā gatha.
sin_01_02794,"saṅkhāra lōkayehi rūpa, sadda, gandha, rasa poṭṭhabba, dhamma yana mē siyalla priya vū mihiri aramuṇu ya."
sin_01_02795,maraṇayaṭa pæmiṇīm vaśayen vartamāna śarīrayen pahavū ātmaya karmānurūpava ipadīmaṭa tænak soyamin ektarā kālayak pavatnē ya.
sin_01_02796,ē dharmayō dedena ovunovun keḷavara koṭa siṭinnō ya. bhāgyavat buduradungē gnānaya sakala dharmayanhi pavatnēya.
sin_01_02797,veḷaṉda baḍuva kotek agaya ætiyak vuvada vikuṇā gænimaṭa vuvamanā vī anikaku veta gena giyahot ehi agaya aḍu vē.
sin_01_02798,sihiya upadavā gannemæ yi menehi kirīma hā paḷamu menehi kirīmē dī haṭagat sihiya da yoniso manasikāra ya yi.
sin_01_02799,mē upamāven utpādakşaṇayehi prakaṭa vū pratya bhāvayen sthiti kşaṇayehi da pratya bhāvaya vē.
sin_01_02800,bohō seyin rāgaya æti vana rāga bahula tænættā rāga caritayā ya. rāgaya yanu lōbhaya ya.
sin_01_02801,divayin sataraṭama væṭena mahā væssak æti vannē ya. mahajanayāṭa sāginna hā pipāsāva æti no vannē ya. dorakavuḷu ibē ma vivṛta vannē ya.
sin_01_02802,mē bhava cakraya itā gæmburu heyin nuvaṇin bæsa gata no hē. nānā nayin gahaṇa heyin ikma vīmaṭa duşkara yæ.
sin_01_02803,'piṭathi bhayek nam nætæ' yi yanādīn nindā koṭa keḷa damā tamā vasana geṭa ma gos vanha.
sin_01_02804,pasuva dælvena ginnaṭa balahatkārayen æya dæmmavīya. mē mohotē æya budurajun saraṇaya gæna us haṇḍin kiyā siṭiyāya.
sin_01_02805,indriya saya keles namæti diya dahara galana siduru sayeki. siyaluma kelesun siyalu pavkam galā yannē ē siduru valini. ē siduru væsiya hæki piyana sihiya ya.
sin_01_02806,tavat sitakin upadanā vāyō dhātuven anik pasa esavē. tavat sitakin upadanā vāyō dhātuven eya idiriyaṭa yævē. tavat sitakin upadanā vāyō dhātuven eya pahat vē.
sin_01_02807,væḍimahalu āvāsikayā navaka āgantukayā haṭa tamāgē asunehi hiṉda gena pā sivuru tæbiya yutu tæn pæn æti tæn ādiya kiya yutu ya.
sin_01_02808,āpō dhātuva utsanna va æti jalaya sparśa kaḷat kāya prasādayē gæṭennē ehi æti itiri dhātu tuna pamaṇeki.
sin_01_02809,"ektarā tera kenekuṭa eya ivasiya no hæki vī; 'mē dīghabhāṇaka āryavaṁśa dharmaya desami' yi kiyamin muḷu ræya ma kōlāhala keḷē ya, yanādīn abhaya terun vahansēṭa baṇinnaṭa viya."
sin_01_02810,mātalī! mē vicitra vū phalaya balanna. svalpa satkārayak vū svalpa dānayak vū pina mahatphalaya.
sin_01_02811,vandanāmaya kuśalayen maraṇin matu læbena vipākaya nam dev lovat minis lovat ipida dev minis sæpa læbīma yi.
sin_01_02812,"tuntarā bōdhiyen kinam bōdhiyakin vuva da nivan dækīmaṭa, ē ē bōdhiyaṭa sǣhena pāramitāvak tibiya yutu ya."
sin_01_02813,budurajāṇan vahansē dinak bhikşu saṁghayā hā sākēta nagarayehi piṇḍu piṇisa hæsuruṇu sēka.
sin_01_02814,pasē buduvarayan ek sāḷis namaka gē carita kathā khaggavisāṇa sūtra aṭuvāvehi hā āpadāna aṭuvāvehi daknā læbē.
sin_01_02815,"sōvān mārgaya æti vū kalhi ehi ānubhāvayen satkāyadṛşṭiya da, de sæṭa vædǣrum mithyā dṛşṭiya da soḷos vædǣrum vicikitsā da prahāṇaya vē."
sin_01_02816,apāya bhūmi satarehi ættē durgati ahētukayā pamaṇeki. manuşya bhūmiyehi hā cāturmahārājikayehi durgati ahētukayā hæra anya pudgalayan ekoḷos denā ma læbennāha.
sin_01_02817,buddha niyamaya paridi gihi pævidi depasa mæ pohō dinayehi ræs vū namut dharmadeśanā kirīmak no vīya.
sin_01_02818,ikbiti sitin buduradun nirmita karagena budunaṭa vaṉdimi yi pasaṉga pihiṭuvā parama gauravayen væṉdiya yutuya.
sin_01_02819,meya prakaṭa novanu piṇisa 'numbē sahōdarayā maranna' yayi kīvāya. ē puruşayā 'matu mebandak nokiya va' yi tarjanaya koṭa eya pratikşēpa keḷēya.
sin_01_02820,'lābha satkāra gena ena minissu movun ma soyati. magē nama kiyana kenek næta. kavurun hā ekva kavurun pahadavā gena mama lābha satkāra nipadavā gannem dæ?'yi sitī ya.
sin_01_02821,"bhāvanā kirīma, baṇa æsīma, baṇa pot kiyavīma, dharma sākacchā kirīma yana mē kaṭayutuvala avakāśa æti paridi yedenu."
sin_01_02822,"'maharajāneni, mesē nirvāṇaya ekānta vū sæpa ættē ya, dukin miśra nættē ya. nivan soyana duka anikeka, nivan anikekæ' yi vadāḷasēka."
sin_01_02823,ebævin śabdaya æti tæna bhāvanāvaṭa nusudusu ya. lōkayehi sarvākārayen śabdayak no æsena tænak nam no læbiya hæki ya.
sin_01_02824,māpiyangē balāporottuva ætat nætat gihi daruvan visin māpiya upasthānaya kaḷa yutu ma ya.
sin_01_02825,"mehi aṁga doḷoseki. enam :- avijjā, saṁkhāra, viññāṇa, nāmarūpa, saḷāyatana, phassa, vēdanā, taṇhā, upādāna, bhava, jāti, jarāmaraṇa yana mē doḷosa ya."
sin_01_02826,kisi kaleka no kipē. kipuṇē da hetemē paruşa vacana kīm ādiyen kōpaya prakāśa no kerē.
sin_01_02827,"ē tema ē kāraṇayen kumana pavakaṭa pæmiṇē da? 'svāmīni, ē śalyakartṛ vū vaidyācāryatema svargagāmī va devlovaṭa yannē ya' yi kīha."
sin_01_02828,e viṭæ budurajāṇan vahansē sādhukāra pavatvā 'mā æsū praśnayaṭa ma nisi uttara dunnehi yæ' yi æyaṭa praśaṁsā kaḷa sēka.
sin_01_02829,dahara bhikşūn hō sāmaṇērayan hō yavā piḷiyam karavati. tavada sohon bhūmiya nam nisæka tænekæ yi sitā sorakam kaḷā vū da nokaḷā vū da soru ehi ræs veti.
sin_01_02830,"e pavat piya raja siduhat kumaruṭa dænvī ya. eviṭa nǣyan ræs karavā ovun madhyayehi, bōsat tamā dat śilpa dækvūyē ya."
sin_01_02831,sævæt nuvara tissa nam keḷembi putrayek hataliha kōṭiyak aganā vastuva tamāgē bāla sohoyuru cūla tissaṭa bhāra koṭa pævidiva āraṇya sēnāsanayaka vidasun vaḍamin vāsaya karayi.
sin_01_02832,śāstṛn vahansē da piḷiveḷin særi sarā sævæt nuvara jētavanārāmayaṭa væḍi sēka. kosambǣ pura bhikşūhu ē bava asā sævæt nuvara yǣmaṭa piṭat vūha.
sin_01_02833,"varadavā mudraṇaya karavana lada, śikşāvan piḷibaṉda pāli pāṭhayak kaṭapāḍam kirīmaṭa sælæsvīma vinaya aparādhayaki. vinaya avinaya kirīmaki."
sin_01_02834,mohu sucilōma yaku gē mitra yakşayeki. mohugē śarīraya atiśayin ma karkaśa sēma vişama da vē.
sin_01_02835,"idin kleśayan keren midī pirinivan pǣ vadāḷa sēk vī nam, lokayā hā amiśra vūsēka."
sin_01_02836,mahabōsatāṇō atin da samahara avasthāvala dī prāṇaghāta - adattādāna - kāmamithyācāra - surāpāna akuśala karmayan sidu vī æta.
sin_01_02837,evā mæḍa pævætvīma hā sitin bæhæra kirīma smṛti samādhīn gē indriya kṛtyaya ya. mōhaya pragnāvaṭa pratipakşa dharmaya ya.
sin_01_02838,anik kisivek hō chāyāva geṇavut ādāsayaṭa no ma nagannē ya. hudek yamkisi tænekin chāyāva avut ādāsayaṭa āpāthagata vannē ya.
sin_01_02839,aṉdura duru karannā vū mē pahan aṭavisi buduvarayan vahansēlāṭa namaskāra koṭa pūjā karami.
sin_01_02840,gasvæl ādiyehi pṛthivi dhātuva satvayaku pudgalayaku no vannāk men vakugaḍuva yayi kiyanu labana mē pṛthivi dhātuva da satvayek novē. pudgalayek novē.
sin_01_02841,ekun tis vasak muḷullehi lova kisivaku haṭat sama kaḷa no hæki ayurin kāmasukhallikānu yōgayehi utkṛşṭa lesa yedī vāsaya kaḷa ha.
sin_01_02842,"ek samayekhi bhāgyavatun vahansē rajagaha nuvara vēḷuvanārāmayehi væḍa vesena sēk, rajagaha nuvara piṇḍu siṉgā væḍi sēka."
sin_01_02843,"'mohu no mærennaṭa siṭina kenaka, mohu paralova yana viṭa da vastuva gena yannaṭa siṭina kenaka' yanādīn minisunṭa nindā kereti."
sin_01_02844,vat sampūrṇa no karana tænættē śīlaya sampūrṇa no kerē. śīla śuddhiya næti nuvaṇa næti tænættē sitē ekaṉga bavak no labayi.
sin_01_02845,sparśa vēdanādi caitasikayō da eya no kaḷō ya. pahara dīmē adahasak śarīrayaṭa næti bævin śarīraya da eya no kaḷēya.
sin_01_02846,ekala maṭa æti ādaraya nisā ohugē jīvitaya da notakā noyek ayurin dhanaya ræskoṭa mā pōşya keḷē ya.
sin_01_02847,"anitya, duḥkhaya, anātmaya yana mē vacana nitara asā purudu bævin anityādi lakşaṇatraya no gæmburu deyak sē væṭahiya hækiya."
sin_01_02848,anyayaku hā hō avavāda dāyakayā hā hō dvēşayen siṭina tænættā da avavāda no piḷi ganī.
sin_01_02849,"maramiya yana sitin torava kaḷa deyakin kenaku maḷa da, mærena bava no dæna kaḷa deyakin maḷa da, marana adahasin torava kaḷa deyakin maḷa da ævæt no vē."
sin_01_02850,eya vitarkaya anuva pavatnā kriyāveki. mesē vitarka vicāra dedenāgē lakşaṇa kī kalhi vicāraya vitarkayaṭa pasuva ætivana dharmayak sē hæṉgennaṭa puḷuvana.
sin_01_02851,'mē sarvagnaputra vū rahatun vahansē pirinivan pǣ vadāḷasēkæ yi kiyā nişṭhāvaṭa giya yuttē ya. ædahiya yuttē ya' yi vadāḷasēka.
sin_01_02852,vatpiḷivet kirīmehi dī hā væṉdum pidum kirīmehidī da pirit ādiya kīmehidī da baṇa æsīmehidī da bhāvanā kirīmehidī da æti vannē kusal sit ya.
sin_01_02853,karmasthānayen tora va ma āpasu aramaṭa eyi. mohu gōcara sampajaññayen sarva prakārayen tora vū pudgalayā ya.
sin_01_02854,śarīrayen piṭata gasvæl ādiyehi ættā vū pṛthivi dhātuvat mas yayi kiyanu labana mē pṛthivi dhātuvat pṛthivi dhātu vaśayen eka ya.
sin_01_02855,anāgāmi yana vacanayē tēruma ipadīma vaśayen nævata kāmalōkayaṭa no ena pudgalayāya yanuyi. kāma lōkayē vesena devminissu kāmalōkayē dī anāgāmī phalayaṭa pæmiṇeti.
sin_01_02856,væḍi vēlāvak bhāvanāvehi yedenavā nam ek diśāvakaṭa ma vāra bohō gaṇanak met væḍīma yahapati.
sin_01_02857,apa vāsaya karana mē poḷova pṛthivi dhātuva utsanna rūpa kalāpa piṇḍayaki. poḷova matuyehi ākāśatvayen salakana pedesa da vāyuven pirī tibē.
sin_01_02858,"ē śāsanayehi yahapat sē siṭiyā vū yam bhikşūn vahansēlā kenek ædda, ē bhikşūn vahansēlā divya brahma mānusika janayanṭa pramuditajanaka vannāhu yi."
